,heures,d2025,e2025,d2030,e2030,d2035,e2035,d2040,e2040,d2045,e2045,d2050,e2050
10476,1716,71.0680652,0.0,68.03452626200001,4.962914888,65.00098732400001,9.925829776,61.967448386,14.888744664,58.933909448,19.851659552,55.90037051,24.81457444
10477,1717,71.48770739,0.0,68.409628316,4.430601784,65.331549242,8.861203568,62.253470168,13.291805352,59.175391094000005,17.722407136,56.097312020000004,22.15300892
10478,1718,67.26731275,0.0,64.53101016000001,3.806148682,61.79470757,7.612297364,59.058404980000006,11.418446046,56.322102390000005,15.224594728,53.585799800000004,19.03074341
10479,1719,62.06771604,0.0,60.036713196,1.7558512290000001,58.005710352,3.5117024580000002,55.974707507999995,5.2675536869999995,53.943704663999995,7.0234049160000005,51.912701819999995,8.779256145
10480,1720,56.53032484,0.0,54.22283903,1.75583259,51.91535322,3.51166518,49.60786741,5.267497769999999,47.300381599999994,7.02333036,44.99289579,8.77916295
10481,1721,48.87618593,0.0,47.3155825864,1.7558325838,45.7549792428,3.5116651676,44.1943758992,5.2674977514,42.6337725556,7.0233303352,41.073169211999996,8.779162919
10482,1722,53.4783513,0.0,51.3448561788,1.7558325838,49.2113610576,3.5116651676,47.0778659364,5.2674977514,44.9443708152,7.0233303352,42.810875694,8.779162919
10483,1723,59.76595405,0.0,56.42698798080001,1.7558325838,53.0880219116,3.5116651676,49.7490558424,5.2674977514,46.4100897732,7.0233303352,43.071123704,8.779162919
10484,1724,62.46459142,0.0,58.9140251034,1.7558325838,55.363458786799995,3.5116651676,51.8128924702,5.2674977514,48.26232615359999,7.0233303352,44.711759836999995,8.779162919
10485,1725,60.76934468,0.0,57.08286931200001,1.7558325838,53.396393943999996,3.5116651676,49.70991857600001,5.2674977514,46.023443208,7.0233303352,42.33696784,8.779162919
10486,1726,59.93652027,0.0,54.95107989980001,1.7558325838,49.9656395296,3.5116651676,44.9801991594,5.2674977514,39.9947587892,7.0233303352,35.009318418999996,8.779162919
10487,1727,56.819323,0.0,51.6796511766,1.7558325838,46.539979353199996,3.5116651676,41.4003075298,5.2674977514,36.2606357064,7.0233303352,31.120963883,8.779162919
10488,1728,57.27303582,0.0,52.710063036600005,1.7558325838,48.1470902532,3.5116651676,43.5841174698,5.2674977514,39.0211446864,7.0233303352,34.458171903,8.779162919
10489,1729,50.26039414,0.0,46.465923506,1.7558325838,42.671452872,3.5116651676,38.876982238,5.2674977514,35.082511604000004,7.0233303352,31.28804097,8.779162919
10490,1730,49.45062914,0.0,45.4948513426,1.7558325838,41.5390735452,3.5116651676,37.5832957478,5.2674977514,33.6275179504,7.0233303352,29.671740153000002,8.779162919
10491,1731,47.74193061,0.0,44.2249589084,1.7558325838,40.7079872068,3.5116651676,37.1910155052,5.2674977514,33.6740438036,7.0233303352,30.157072101999997,8.779162919
10492,1732,45.17747124,0.0,42.1193545582,1.7558325838,39.0612378764,3.5116651676,36.0031211946,5.2674977514,32.9450045128,7.0233303352,29.886887831,8.779162919
10493,1733,44.82930914,0.0,41.6999497008,1.7558325838,38.5705902616,3.5116651676,35.4412308224,5.2674977514,32.3118713832,7.0233303352,29.182511943999998,8.779162919
10494,1734,47.29900868,0.0,43.463667494000006,1.7558325838,39.628326308,3.5116651676,35.792985122000005,5.2674977514,31.957643935999997,7.0233303352,28.12230275,8.779162919
10495,1735,53.65059579,0.0,49.668094444000005,1.75583259,45.685593098,3.51166518,41.703091752000006,5.267497769999999,37.720590406,7.02333036,33.73808906,8.77916295
10496,1736,59.8343438,0.0,55.864402144,1.7570668486,51.894460488,3.5141336972,47.924518832000004,5.271200545799999,43.954577176,7.0282673944,39.98463552,8.785334243
10497,1737,66.39940648,0.0,63.151493056,5.870874916000001,59.903579632,11.741749832000002,56.655666208,17.612624748,53.407752783999996,23.483499664000004,50.15983936,29.35437458
10498,1738,71.20878842,0.0,67.81457674200001,6.018111022,64.42036506400001,12.036222044,61.026153386000004,18.054333065999998,57.63194170800001,24.072444088,54.23773003,30.09055511
10499,1739,72.10343349,0.0,68.90201786200001,6.018196122,65.700602234,12.036392244,62.499186605999995,18.054588365999997,59.297770977999996,24.072784488,56.096355349999996,30.09098061
10500,1740,71.64588684,0.0,68.33565795800001,6.018487358000001,65.025429076,12.036974716000001,61.715200194000005,18.055462074,58.404971311999994,24.073949432000003,55.09474243,30.09243679
10501,1741,70.61676754,0.0,66.976876066,6.017876752,63.33698459199999,12.035753504,59.697093118,18.053630255999998,56.057201643999996,24.071507008,52.41731017,30.08938376
10502,1742,63.44985471,0.0,59.775113236,5.852834488,56.100371761999995,11.705668976,52.425630288,17.558503463999998,48.75088881399999,23.411337952,45.07614734,29.26417244
10503,1743,56.7848006,0.0,53.559253826,4.476167308,50.333707051999994,8.952334616,47.108160278,13.428501924,43.882613504,17.904669232,40.65706673,22.38083654
10504,1744,50.77319016,0.0,48.232151912000006,1.7558520082000002,45.691113664,3.5117040164000004,43.15007541600001,5.2675560246,40.609037168,7.023408032800001,38.06799892,8.779260041
10505,1745,47.04807899,0.0,44.538336018600006,1.7558325838,42.0285930472,3.5116651676,39.5188500758,5.2674977514,37.0091071044,7.0233303352,34.499364133,8.779162919
10506,1746,50.88113019,0.0,47.26268270440001,1.7558325838,43.6442352188,3.5116651676,40.025787733200005,5.2674977514,36.407340247600004,7.0233303352,32.788892762,8.779162919
10507,1747,55.61030783,0.0,51.0422411058,1.7558325838,46.474174381599994,3.5116651676,41.9061076574,5.2674977514,37.3380409332,7.0233303352,32.769974209,8.779162919
10508,1748,59.38030747,0.0,54.5348104648,1.7558325838,49.689313459599994,3.5116651676,44.8438164544,5.2674977514,39.9983194492,7.0233303352,35.152822444,8.779162919
10509,1749,54.56041855,0.0,50.4674779698,1.7558325838,46.3745373896,3.5116651676,42.2815968094,5.2674977514,38.1886562292,7.0233303352,34.095715649,8.779162919
10510,1750,50.12953209,0.0,45.790856972200004,1.7558325838,41.452181854399996,3.5116651676,37.1135067366,5.2674977514,32.7748316188,7.0233303352,28.436156501,8.779162919
10511,1751,45.90443187,0.0,41.911573327000006,1.7558325838,37.918714784,3.5116651676,33.925856241000005,5.2674977514,29.932997698,7.0233303352,25.940139155,8.779162919
10512,1752,45.87747307,0.0,42.789149347199995,1.7558325838,39.7008256244,3.5116651676,36.6125019016,5.2674977514,33.5241781788,7.0233303352,30.435854455999998,8.779162919
10513,1753,46.36928813,0.0,43.0328715258,1.7558325838,39.6964549216,3.5116651676,36.3600383174,5.2674977514,33.0236217132,7.0233303352,29.687205109,8.779162919
10514,1754,43.8584036,0.0,40.811339051000004,1.7558325838,37.764274502000006,3.5116651676,34.717209953,5.2674977514,31.670145404000003,7.0233303352,28.623080855,8.779162919
10515,1755,45.8084605,0.0,42.50637831760001,1.7558325838,39.204296135199996,3.5116651676,35.902213952800004,5.2674977514,32.6001317704,7.0233303352,29.298049588,8.779162919
10516,1756,44.71145778,0.0,41.455348243,1.7558325838,38.199238706,3.5116651676,34.943129169,5.2674977514,31.687019632000002,7.0233303352,28.430910095,8.779162919
10517,1757,44.64904807,0.0,41.1126799264,1.7558325838,37.5763117828,3.5116651676,34.0399436392,5.2674977514,30.503575495599996,7.0233303352,26.967207352,8.779162919
10518,1758,46.51437208,0.0,42.313623786,1.7558325838,38.112875492,3.5116651676,33.912127198,5.2674977514,29.711378904,7.0233303352,25.51063061,8.779162919
10519,1759,50.83975215,0.0,46.895583724000005,3.451313474,42.951415298,6.902626948,39.007246872,10.353940421999999,35.063078446,13.805253896,31.11891002,17.25656737
10520,1760,60.06162635,0.0,55.45034422,5.2421534780000005,50.83906209,10.484306956000001,46.22777996,15.726460434,41.61649783,20.968613912000002,37.0052157,26.21076739
10521,1761,65.84855442,0.0,62.047792158,5.515295676000001,58.247029896,11.030591352000002,54.446267633999994,16.545887028,50.645505371999995,22.061182704000004,46.844743109999996,27.57647838
10522,1762,66.58374217,0.0,62.769248442,6.567141676,58.95475471399999,13.134283352,55.140260985999994,19.701425028,51.325767258,26.268566704,47.51127353,32.83570838
10523,1763,68.21958286,0.0,64.13508617800001,7.043655412,60.050589496,14.087310824,55.96609281400001,21.130966236,51.88159613199999,28.174621648,47.79709945,35.21827706
10524,1764,69.54589521,0.0,64.977757018,7.244419048000001,60.409618826,14.488838096000002,55.841480634,21.733257144,51.273342442,28.977676192000004,46.70520425,36.22209524
10525,1765,69.62043726,0.0,64.77639507800001,6.740698956,59.932352896,13.481397912,55.088310714,20.222096867999998,50.24426853199999,26.962795824,45.40022635,33.70349478
10526,1766,66.479358,0.0,62.074279274000006,5.65409404,57.669200548,11.30818808,53.264121822,16.962282119999998,48.85904309599999,22.61637616,44.453964369999994,28.2704702
10527,1767,53.01816267,0.0,50.192633376,3.1028280400000003,47.367104082,6.205656080000001,44.541574788000005,9.30848412,41.716045494,12.411312160000001,38.8905162,15.5141402
10528,1768,47.43555597,0.0,45.487144342,1.7558325888,43.538732714000005,3.5116651776,41.590321086,5.267497766399999,39.641909458,7.0233303552,37.69349783,8.779162944
10529,1769,45.14152786,0.0,42.862130980799996,1.7558325838,40.582734101599996,3.5116651676,38.303337222399996,5.2674977514,36.023940343199996,7.0233303352,33.744543463999996,8.779162919
10530,1770,48.33065479,0.0,45.040714307,1.7558325838,41.750773824,3.5116651676,38.460833341,5.2674977514,35.170892858,7.0233303352,31.880952375,8.779162919
10531,1771,52.58413787,0.0,48.370198727200005,1.7558325838,44.1562595844,3.5116651676,39.9423204416,5.2674977514,35.7283812988,7.0233303352,31.514442156,8.779162919
10532,1772,56.31908612,0.0,51.9257442268,1.7558325838,47.532402333600004,3.5116651676,43.1390604404,5.2674977514,38.7457185472,7.0233303352,34.352376654,8.779162919
10533,1773,52.45751082,0.0,48.88443854300001,1.7558325838,45.311366266,3.5116651676,41.738293989000006,5.2674977514,38.165221712000005,7.0233303352,34.592149435,8.779162919
10534,1774,46.85541751,0.0,43.211668118800006,1.7558325838,39.5679187276,3.5116651676,35.9241693364,5.2674977514,32.280419945199995,7.0233303352,28.636670554,8.779162919
10535,1775,39.87240928,0.0,37.1811609466,1.7558325838,34.4899126132,3.5116651676,31.7986642798,5.2674977514,29.107415946399996,7.0233303352,26.416167613,8.779162919
10536,1776,40.72568797,0.0,38.262684253,1.7558325838,35.799680536,3.5116651676,33.336676819000004,5.2674977514,30.873673101999998,7.0233303352,28.410669385,8.779162919
10537,1777,41.73623872,0.0,39.5261478724,1.7558325838,37.3160570248,3.5116651676,35.1059661772,5.2674977514,32.8958753296,7.0233303352,30.685784482,8.779162919
10538,1778,39.02744505,0.0,37.1922586006,1.7558325838,35.3570721512,3.5116651676,33.521885701799995,5.2674977514,31.6866992524,7.0233303352,29.851512803,8.779162919
10539,1779,42.06273764,0.0,39.89040459140001,1.7558325838,37.718071542800004,3.5116651676,35.5457384942,5.2674977514,33.3734054456,7.0233303352,31.201072397,8.779162919
10540,1780,39.39286153,0.0,37.6690508508,1.7558325838,35.9452401716,3.5116651676,34.2214294924,5.2674977514,32.4976188132,7.0233303352,30.773808134,8.779162919
10541,1781,40.11792587,0.0,38.0952815344,1.7558325838,36.0726371988,3.5116651676,34.0499928632,5.2674977514,32.027348527600005,7.0233303352,30.004704192000002,8.779162919
10542,1782,41.6935717,0.0,39.8551471362,1.7558325838,38.0167225724,3.5116651676,36.1782980086,5.2674977514,34.3398734448,7.0233303352,32.501448881,8.779162919
10543,1783,50.32738348,0.0,49.32524144400001,1.7558325838,48.323099408000004,3.5116651676,47.320957371999995,5.2674977514,46.318815336,7.0233303352,45.3166733,8.779162919
10544,1784,63.63948437,0.0,61.74083164,2.2722079980000003,59.84217891,4.544415996000001,57.94352617999999,6.8166239939999995,56.04487345,9.088831992000001,54.146220719999995,11.36103999
10545,1785,63.39574659,0.0,62.272612342,4.5681571320000005,61.149478094,9.136314264000001,60.026343846,13.704471396,58.903209598000004,18.272628528000002,57.780075350000004,22.84078566
10546,1786,61.58998296,0.0,61.161572072,5.569767928000001,60.733161184000004,11.139535856000002,60.304750296,16.709303784,59.87633940800001,22.279071712000004,59.447928520000005,27.84883964
10547,1787,62.24520588,0.0,61.766871134000006,7.719044058000001,61.288536388,15.438088116000001,60.810201641999996,23.157132174,60.331866895999994,30.876176232000002,59.85353214999999,38.59522029
10548,1788,65.49121128,0.0,63.677468100000006,7.989506160000001,61.863724919999996,15.979012320000002,60.04998174000001,23.96851848,58.236238560000004,31.958024640000005,56.42249538,39.9475308
10549,1789,70.67991777,0.0,67.947501094,7.875059756000001,65.215084418,15.750119512000001,62.482667742000004,23.625179268,59.750251066000004,31.500239024000003,57.017834390000004,39.37529878
10550,1790,70.33929496,0.0,66.874497508,4.28883919,63.409700056000005,8.57767838,59.944902604000006,12.866517570000001,56.48010515200001,17.15535676,53.01530770000001,21.44419595
10551,1791,59.46301757,0.0,57.244509632,1.7558351288000003,55.026001694,3.5116702576000005,52.807493756,5.2675053864,50.588985818,7.023340515200001,48.37047788,8.779175644
10552,1792,48.84730158,0.0,48.72441636,1.7558325838,48.601531140000006,3.5116651676,48.478645920000005,5.2674977514,48.355760700000005,7.0233303352,48.232875480000004,8.779162919
10553,1793,46.59149286,0.0,46.20223718000001,1.7558325838,45.81298150000001,3.5116651676,45.42372582,5.2674977514,45.03447014,7.0233303352,44.645214460000005,8.779162919
10554,1794,49.98591081,0.0,48.75426200260001,1.7558325838,47.522613195199995,3.5116651676,46.2909643878,5.2674977514,45.059315580399996,7.0233303352,43.827666773000004,8.779162919
10555,1795,54.46864918,0.0,52.367629369,1.7558325838,50.266609558,3.5116651676,48.165589747,5.2674977514,46.064569936000005,7.0233303352,43.963550125000005,8.779162919
10556,1796,57.77410793,0.0,55.320372056000004,1.7558325838,52.86663618200001,3.5116651676,50.412900308000005,5.2674977514,47.959164434,7.0233303352,45.505428560000006,8.779162919
10557,1797,54.51935665,0.0,52.236191370600004,1.7558325838,49.9530260912,3.5116651676,47.66986081180001,5.2674977514,45.3866955324,7.0233303352,43.103530253,8.779162919
10558,1798,49.42689697,0.0,47.248694646000004,1.7558325838,45.070492322,3.5116651676,42.892289998,5.2674977514,40.714087674,7.0233303352,38.53588535,8.779162919
10559,1799,40.69934759,0.0,40.17099631600001,1.7558325838,39.642645042,3.5116651676,39.114293767999996,5.2674977514,38.585942494,7.0233303352,38.05759122,8.779162919
10560,1800,43.68339019,0.0,42.685024702,1.7558325838,41.686659214,3.5116651676,40.688293726,5.2674977514,39.689928238,7.0233303352,38.69156275,8.779162919
10561,1801,43.40769587,0.0,42.467505507999995,1.7558325838,41.527315146,3.5116651676,40.587124784,5.2674977514,39.646934422,7.0233303352,38.70674406,8.779162919
10562,1802,42.52643274,0.0,41.501097605999995,1.7558325838,40.475762472,3.5116651676,39.450427338,5.2674977514,38.425092203999995,7.0233303352,37.39975707,8.779162919
10563,1803,41.68197979,0.0,40.954268084000006,1.7558325838,40.226556378,3.5116651676,39.498844672000004,5.2674977514,38.771132966,7.0233303352,38.04342126,8.779162919
10564,1804,42.337636,0.0,41.44597109200001,1.7558325838,40.554306184,3.5116651676,39.662641276,5.2674977514,38.770976368,7.0233303352,37.87931146,8.779162919
10565,1805,40.96916142,0.0,40.373352456000006,1.7558325838,39.777543492,3.5116651676,39.181734528,5.2674977514,38.585925564,7.0233303352,37.9901166,8.779162919
10566,1806,44.54323159,0.0,43.93954636,1.7558325838,43.33586113,3.5116651676,42.7321759,5.2674977514,42.12849067,7.0233303352,41.52480544,8.779162919
10567,1807,53.58994927,0.0,52.806751478,1.7558325838,52.023553686,3.5116651676,51.240355894000004,5.2674977514,50.457158101999994,7.0233303352,49.67396031,8.779162919
10568,1808,59.15083097,0.0,58.797700018,1.75583259,58.444569066,3.51166518,58.091438114,5.267497769999999,57.738307162,7.02333036,57.38517621,8.77916295
10569,1809,59.31194588,0.0,59.782079876000005,1.755876571,60.252213872000006,3.511753142,60.722347868,5.267629713,61.19248186400001,7.023506284,61.66261586,8.779382855
10570,1810,59.0945058,0.0,60.142776918,2.42694512,61.191048036,4.85389024,62.239319154,7.280835359999999,63.28759027199999,9.70778048,64.33586138999999,12.1347256
10571,1811,63.04640837,0.0,62.79903727200001,4.777772034000001,62.551666174,9.555544068000001,62.304295076,14.333316102,62.056923978,19.111088136000003,61.80955288,23.88886017
10572,1812,63.86435033,0.0,62.650072384000005,4.624522552,61.435794438,9.249045104,60.221516492000006,13.873567655999999,59.007238545999996,18.498090208,57.7929606,23.12261276
10573,1813,63.75462379,0.0,62.298754728,2.6313224300000004,60.842885666,5.262644860000001,59.387016603999996,7.89396729,57.931147542,10.525289720000002,56.47527848,13.15661215
10574,1814,61.24642832,0.0,59.726166594000006,1.7558419484000003,58.205904868,3.5116838968000006,56.685643142,5.267525845200001,55.165381416,7.023367793600001,53.64511969,8.779209742
10575,1815,56.39199115,0.0,54.693430396000004,1.7558327513999998,52.994869642,3.5116655027999997,51.296308888,5.2674982541999995,49.597748134,7.023331005599999,47.89918738,8.779163757
10576,1816,48.35871304,0.0,48.623284690000006,1.7558325838,48.88785634,3.5116651676,49.15242799,5.2674977514,49.41699964,7.0233303352,49.68157129,8.779162919
10577,1817,49.34787341,0.0,48.60285478,1.7558325838,47.85783615,3.5116651676,47.11281751999999,5.2674977514,46.36779889,7.0233303352,45.62278026,8.779162919
10578,1818,48.44160002,0.0,47.4526345606,1.7558325838,46.463669101200004,3.5116651676,45.474703641800005,5.2674977514,44.485738182400006,7.0233303352,43.49677272300001,8.779162919
10579,1819,50.93738177,0.0,49.427273240000005,1.7558325838,47.917164709999994,3.5116651676,46.40705618,5.2674977514,44.896947649999994,7.0233303352,43.38683912,8.779162919
10580,1820,53.25485693,0.0,51.70626022100001,1.7558325838,50.157663512,3.5116651676,48.609066803000005,5.2674977514,47.060470093999996,7.0233303352,45.511873385,8.779162919
10581,1821,53.6795479,0.0,51.713194634400004,1.7558325838,49.746841368800006,3.5116651676,47.7804881032,5.2674977514,45.8141348376,7.0233303352,43.847781572,8.779162919
10582,1822,51.14435271,0.0,49.39438510400001,1.7558325838,47.644417497999996,3.5116651676,45.894449892,5.2674977514,44.144482286,7.0233303352,42.39451468,8.779162919
10583,1823,48.94133409,0.0,47.047764064,1.7558325838,45.154194038,3.5116651676,43.260624011999994,5.2674977514,41.367053985999995,7.0233303352,39.473483959999996,8.779162919
10584,1824,46.09161227,0.0,45.070720256,1.7558325838,44.049828242,3.5116651676,43.028936228,5.2674977514,42.008044213999995,7.0233303352,40.9871522,8.779162919
10585,1825,45.32382888,0.0,44.527662864,1.7558325838,43.731496848000006,3.5116651676,42.935330832000005,5.2674977514,42.139164816000005,7.0233303352,41.342998800000004,8.779162919
10586,1826,42.42238671,0.0,41.96325664,1.7558325838,41.50412657,3.5116651676,41.044996499999996,5.2674977514,40.58586643,7.0233303352,40.12673636,8.779162919
10587,1827,44.86216438,0.0,43.856105138000004,1.7558325838,42.850045896,3.5116651676,41.843986654000005,5.2674977514,40.837927412,7.0233303352,39.83186817,8.779162919
10588,1828,42.33276586,0.0,41.697090676,1.7558325838,41.061415492,3.5116651676,40.425740308,5.2674977514,39.790065124,7.0233303352,39.15438994,8.779162919
10589,1829,42.77493704,0.0,41.664875296000005,1.7558325838,40.554813552,3.5116651676,39.444751808,5.2674977514,38.334690064,7.0233303352,37.22462832,8.779162919
10590,1830,45.28932683,0.0,43.81300265,1.7558325838,42.33667847,3.5116651676,40.86035429,5.2674977514,39.38403011,7.0233303352,37.90770593,8.779162919
10591,1831,51.15140888,0.0,49.532227616,1.7558325838,47.913046351999995,3.5116651676,46.293865088000004,5.2674977514,44.674683824,7.0233303352,43.05550256,8.779162919
10592,1832,55.62520084,0.0,55.829629564,1.7558325904,56.034058288,3.5116651808,56.23848701199999,5.2674977711999995,56.442915736,7.0233303616,56.64734446,8.779162952
10593,1833,63.47082808,0.0,62.713535522,1.7558325906,61.956242964,3.5116651812,61.198950406,5.2674977718,60.441657848000006,7.0233303624,59.68436529,8.779162953
10594,1834,66.87000782,0.0,65.91083594,1.7558325908,64.95166406,3.5116651816,63.99249218,5.2674977724,63.0333203,7.0233303632,62.07414842,8.779162954
10595,1835,67.32441914,0.0,66.29389896200001,1.9376100236,65.263378784,3.8752200472,64.23285860600001,5.8128300708,63.202338428000004,7.7504400944,62.17181825,9.688050118
10596,1836,67.99711589,0.0,66.13911275000001,2.372083906,64.28110961,4.744167812,62.42310647,7.116251718,60.56510333,9.488335624,58.70710019,11.86041953
10597,1837,65.82875167,0.0,64.48531071600001,2.517933086,63.141869762,5.035866172,61.798428808,7.553799258,60.454987853999995,10.071732344,59.11154689999999,12.58966543
10598,1838,61.41891404,0.0,60.35030912,2.2316463160000004,59.28170419999999,4.463292632000001,58.213099279999994,6.694938948,57.144494359999996,8.926585264000002,56.07588944,11.15823158
10599,1839,58.9027076,0.0,57.23492268,1.7558460442000001,55.56713776,3.5116920884000002,53.89935284,5.2675381326,52.23156792,7.0233841768000005,50.563783,8.779230221
10600,1840,56.10965283,0.0,55.045497876000006,1.7558325844,53.981342922,3.5116651688,52.917187968,5.2674977532,51.853033014000005,7.0233303376,50.78887806,8.779162922
10601,1841,54.96191118,0.0,53.160178342600005,1.7558325838,51.358445505199995,3.5116651676,49.5567126678,5.2674977514,47.754979830399996,7.0233303352,45.953246993,8.779162919
10602,1842,53.90323147,0.0,52.1306039456,1.7558325838,50.3579764212,3.5116651676,48.5853488968,5.2674977514,46.8127213724,7.0233303352,45.040093848,8.779162919
10603,1843,56.69701301,0.0,54.423376917599995,1.7558325838,52.1497408252,3.5116651676,49.876104732799995,5.2674977514,47.6024686404,7.0233303352,45.328832547999994,8.779162919
10604,1844,61.65387217,0.0,58.744416423000004,1.7558325838,55.834960675999994,3.5116651676,52.925504929,5.2674977514,50.016049182,7.0233303352,47.106593435,8.779162919
10605,1845,60.44911268,0.0,57.6345833556,1.7558325838,54.8200540312,3.5116651676,52.0055247068,5.2674977514,49.19099538239999,7.0233303352,46.376466058,8.779162919
10606,1846,52.4256359,0.0,50.470188328000006,1.7558325838,48.514740756,3.5116651676,46.559293184000005,5.2674977514,44.603845612,7.0233303352,42.648398040000004,8.779162919
10607,1847,48.66313991,0.0,46.905836358,1.7558325838,45.148532806,3.5116651676,43.391229254,5.2674977514,41.633925702,7.0233303352,39.87662215,8.779162919
10608,1848,52.11364576,0.0,50.122765152,1.7558325838,48.131884543999995,3.5116651676,46.141003936,5.2674977514,44.15012332799999,7.0233303352,42.159242719999995,8.779162919
10609,1849,62.73865213,0.0,58.097949062000005,1.7558325838,53.457245994,3.5116651676,48.816542926,5.2674977514,44.175839857999996,7.0233303352,39.535136789999996,8.779162919
10610,1850,57.669238,0.0,54.01840850200001,1.7558325838,50.367579004,3.5116651676,46.716749506,5.2674977514,43.065920008,7.0233303352,39.41509051,8.779162919
10611,1851,57.53708301,0.0,54.13787645800001,1.7558325838,50.738669906,3.5116651676,47.339463354,5.2674977514,43.940256802,7.0233303352,40.54105025,8.779162919
10612,1852,56.53805091,0.0,53.175168160000005,1.7558325838,49.81228541,3.5116651676,46.449402660000004,5.2674977514,43.08651991,7.0233303352,39.72363716,8.779162919
10613,1853,56.74046939,0.0,53.149559406,1.7558325838,49.558649422,3.5116651676,45.967739438,5.2674977514,42.376829454,7.0233303352,38.78591947,8.779162919
10614,1854,57.99077933,0.0,54.34904589400001,1.7558325838,50.707312458,3.5116651676,47.065579022,5.2674977514,43.423845586,7.0233303352,39.78211215,8.779162919
10615,1855,57.82247482,0.0,55.866729446,1.7558325838,53.91098407199999,3.5116651676,51.955238697999995,5.2674977514,49.999493324,7.0233303352,48.04374795,8.779162919
10616,1856,67.59729317,0.0,65.015534546,1.7849332312000001,62.433775922,3.5698664624000003,59.85201729800001,5.3547996936,57.270258674,7.1397329248000005,54.68850005,8.924666156
10617,1857,73.70146124,0.0,70.90766690400001,4.02103472,68.113872568,8.04206944,65.320078232,12.06310416,62.526283896,16.08413888,59.732489560000005,20.1051736
10618,1858,76.99407881,0.0,74.044452594,4.3208171360000005,71.094826378,8.641634272000001,68.14520016200001,12.962451408,65.195573946,17.283268544000002,62.24594773,21.60408568
10619,1859,80.29284989,0.0,76.740065832,4.6304326179999995,73.187281774,9.260865235999999,69.634497716,13.891297854,66.081713658,18.521730471999998,62.5289296,23.15216309
10620,1860,82.78673766,0.0,78.15184224800001,5.127104856,73.516946836,10.254209712,68.882051424,15.381314567999999,64.247156012,20.508419424,59.6122606,25.63552428
10621,1861,82.59894973,0.0,77.95343437,4.653377306,73.30791901,9.306754612,68.66240364999999,13.960131918,64.01688829,18.613509224,59.37137293,23.26688653
10622,1862,79.45596813,0.0,74.983955834,4.267361364,70.511943538,8.534722728,66.03993124200001,12.802084092,61.567918946,17.069445456,57.09590665,21.33680682
10623,1863,75.73801455,0.0,71.06497738,2.0510141980000003,66.39194021,4.102028396000001,61.71890304,6.1530425939999995,57.04586587,8.204056792000001,52.3728287,10.25507099
10624,1864,64.70395954,0.0,62.513712688000005,1.7558325934,60.323465836,3.5116651868,58.133218984,5.267497780199999,55.942972131999994,7.0233303736,53.75272528,8.779162967
10625,1865,61.38176407,0.0,58.3711677494,1.7558325858000001,55.3605714288,3.5116651716000002,52.3499751082,5.2674977574,49.3393787876,7.0233303432000005,46.328782466999996,8.779162929
10626,1866,65.79435335,0.0,62.1048067474,1.7558325858000001,58.4152601448,3.5116651716000002,54.7257135422,5.2674977574,51.036166939599994,7.0233303432000005,47.346620337000004,8.779162929
10627,1867,70.63574837,0.0,66.008115152,1.7558325858000001,61.380481934,3.5116651716000002,56.752848716,5.2674977574,52.125215497999996,7.0233303432000005,47.49758228,8.779162929
10628,1868,72.98588011,0.0,68.0071624368,1.7558325858000001,63.0284447636,3.5116651716000002,58.0497270904,5.2674977574,53.0710094172,7.0233303432000005,48.092291744,8.779162929
10629,1869,68.40027172,0.0,64.36478065840001,1.7558325858000001,60.3292895968,3.5116651716000002,56.293798535200004,5.2674977574,52.2583074736,7.0233303432000005,48.222816412,8.779162929
10630,1870,63.71683637,0.0,59.799491804,1.7558325858000001,55.882147238,3.5116651716000002,51.964802672,5.2674977574,48.04745810599999,7.0233303432000005,44.130113539999996,8.779162929
10631,1871,58.72985492,0.0,55.69211953000001,1.7558325858000001,52.654384140000005,3.5116651716000002,49.61664875,5.2674977574,46.578913359999994,7.0233303432000005,43.54117797,8.779162929
10632,1872,60.15750917,0.0,56.81813463,1.7558325858000001,53.478760089999994,3.5116651716000002,50.13938555,5.2674977574,46.80001101,7.0233303432000005,43.46063647,8.779162929
10633,1873,60.10774132,0.0,56.504141004000005,1.7558325858000001,52.90054068800001,3.5116651716000002,49.296940372,5.2674977574,45.693340056,7.0233303432000005,42.08973974,8.779162929
10634,1874,56.28427662,0.0,53.107162298,1.7558325858000001,49.930047976,3.5116651716000002,46.752933654,5.2674977574,43.575819332,7.0233303432000005,40.39870501,8.779162929
10635,1875,47.19566379,0.0,45.795347296,1.7558325858000001,44.395030802,3.5116651716000002,42.994714308,5.2674977574,41.594397814000004,7.0233303432000005,40.19408132,8.779162929
10636,1876,56.42954526,0.0,52.812326442,1.7558325858000001,49.195107623999995,3.5116651716000002,45.577888806,5.2674977574,41.96066998799999,7.0233303432000005,38.343451169999994,8.779162929
10637,1877,55.27640195,0.0,51.588180404,1.7558325858000001,47.899958858000005,3.5116651716000002,44.211737312,5.2674977574,40.523515766,7.0233303432000005,36.83529422,8.779162929
10638,1878,55.16793733,0.0,51.91659428,1.7558325858000001,48.66525123,3.5116651716000002,45.41390818,5.2674977574,42.162565130000004,7.0233303432000005,38.91122208,8.779162929
10639,1879,56.93092526,0.0,55.96184497000001,1.7558325994000001,54.99276468,3.5116651988000003,54.02368439,5.2674977982,53.054604100000006,7.0233303976000006,52.08552381,8.779162997
