heures,d2025,e2025,d2030,e2030,d2035,e2035,d2040,e2040,d2045,e2045,d2050,e2050
13,44.5226231,0.0,43.852110962,5.441510502,43.181598824,10.883021004,42.511086686,16.324531506,41.840574548,21.766042008,41.17006241,27.20755251
14,37.0667566,0.0,37.126753894000004,5.441510494,37.186751187999995,10.883020988,37.246748482,16.324531481999998,37.306745776,21.766041976,37.36674307,27.20755247
15,33.4570634,0.0,33.050339697800005,5.122793276,32.6436159956,10.245586552,32.236892293400004,15.368379828,31.830168591200003,20.491173104,31.423444889000002,25.61396638
16,31.3764587,0.0,31.403222907,4.472545812,31.429987114,8.945091624,31.456751321,13.417637436,31.483515527999998,17.890183248,31.510279734999997,22.36272906
17,32.2458528,0.0,32.1994007622,4.46292052,32.152948724400005,8.92584104,32.106496686599996,13.38876156,32.0600446488,17.85168208,32.013592611,22.3146026
18,34.0323342,0.0,33.5753583014,4.023705342,33.1183824028,8.047410684,32.6614065042,12.071116026,32.204430605599995,16.094821368,31.747454707,20.11852671
19,37.0129465,0.0,36.081234794,4.152295358,35.149523087999995,8.304590716,34.217811382,12.456886074,33.286099676,16.609181432,32.35438797,20.76147679
20,40.3579671,0.0,38.694273984000006,4.363415098,37.030580868,8.726830196,35.366887752000004,13.090245294,33.703194636000006,17.453660392,32.03950152,21.81707549
21,37.9364121,0.0,36.9186575002,4.463056124,35.9009029004,8.926112248,34.8831483006,13.389168371999999,33.8653937008,17.852224496,32.847639101,22.31528062
22,35.6285041,0.0,34.951245356,4.463253632,34.273986612,8.926507264,33.596727868,13.389760896,32.919469124,17.853014528,32.24221038,22.31626816
23,31.3012444,0.0,31.390645156,4.473045234,31.480045912,8.946090468,31.569446667999998,13.419135702,31.658847423999998,17.892180936,31.748248179999997,22.36522617
24,32.1525173,0.0,32.254226708000004,4.463683176,32.355936116,8.927366352,32.457645524,13.391049528,32.559354932000005,17.854732704,32.66106434,22.31841588
25,34.4690083,0.0,34.3555674428,4.464483402,34.242126585600005,8.928966804,34.1286857284,13.393450205999999,34.015244871200004,17.857933608,33.901804014,22.32241701
26,31.9061382,0.0,32.308537352,4.580836714,32.710936504,9.161673428,33.113335656000004,13.742510142,33.515734808,18.323346856,33.91813396,22.90418357
27,31.5493311,0.0,32.271034206,4.5681995440000005,32.992737312,9.136399088000001,33.714440417999995,13.704598632,34.436143524,18.272798176000002,35.15784663,22.84099772
28,31.2873891,0.0,32.196792788,4.577491416,33.106196476,9.154982832,34.015600164,13.732474248,34.925003852,18.309965664,35.83440754,22.88745708
29,30.0857013,0.0,31.190919292000004,4.583601672,32.296137284000004,9.167203344,33.401355276000004,13.750805016000001,34.506573268000004,18.334406688,35.611791260000004,22.91800836
30,31.4038857,0.0,32.403535524000006,4.4637665900000005,33.403185348,8.927533180000001,34.402835172,13.39129977,35.402484996,17.855066360000002,36.40213482,22.31883295
31,35.1676041,0.0,36.013452312,4.5457165580000005,36.859300524,9.091433116000001,37.705148736,13.637149674,38.550996948,18.182866232000002,39.39684516,22.72858279
32,35.8261214,0.0,37.083417080000004,4.742154732,38.34071276,9.484309464,39.59800844,14.226464196,40.85530412,18.968618928,42.1125998,23.71077366
33,39.428769,0.0,40.417056988,4.9677385560000005,41.405344975999995,9.935477112000001,42.393632964,14.903215667999998,43.381920951999994,19.870954224000002,44.37020894,24.83869278
34,51.4272051,0.0,50.769623226,5.08400183,50.112041352000006,10.16800366,49.454459478000004,15.252005489999998,48.796877604,20.33600732,48.13929573,25.42000915
35,55.9403869,0.0,54.303919062000006,5.148926318000001,52.667451224000004,10.297852636000002,51.030983386,15.446778954,49.394515547999994,20.595705272000004,47.75804771,25.74463159
36,59.5799479,0.0,57.41466714800001,5.079468896000001,55.249386396,10.158937792000001,53.084105644000005,15.238406688,50.918824892,20.317875584000003,48.75354414,25.39734448
37,57.8319686,0.0,55.79106738,5.031731282,53.75016616,10.063462564,51.70926494,15.095193845999999,49.668363719999995,20.126925128,47.62746249999999,25.15865641
38,54.2666448,0.0,52.184877446,4.918868046,50.103110091999994,9.837736092,48.021342738,14.756604138,45.939575384,19.675472184,43.85780803,24.59434023
39,50.8549101,0.0,48.841120394,4.58096505,46.827330687999996,9.1619301,44.813540982,13.742895149999999,42.799751275999995,18.3238602,40.78596157,22.90482525
40,40.2052368,0.0,39.8273513204,2.973841102,39.4494658408,5.947682204,39.0715803612,8.921523306,38.6936948816,11.895364408,38.315809402,14.86920551
41,40.5821938,0.0,40.2164557402,2.2573651519999998,39.850717680399995,4.5147303039999995,39.4849796206,6.772095456,39.11924156079999,9.029460607999999,38.753503501,11.28682576
42,45.9555047,0.0,44.6112871034,1.5565339198,43.2670695068,3.1130678396,41.922851910199995,4.6696017594,40.57863431359999,6.2261356792,39.234416716999995,7.782669599
43,49.2856458,0.0,47.7870970612,2.2377530140000004,46.288548322400004,4.475506028000001,44.78999958359999,6.713259042,43.2914508448,8.951012056000001,41.792902106,11.18876507
44,43.8713254,0.0,43.153745217600004,2.66530575,42.436165035200005,5.3306115,41.71858485280001,7.99591725,41.0010046704,10.661223,40.283424488,13.32652875
45,43.169456,0.0,42.2637352136,3.101730406,41.358014427200004,6.203460812,40.452293640799994,9.305191218,39.5465728544,12.406921624,38.640852068,15.50865203
46,44.2828854,0.0,42.2088840124,4.1203545880000005,40.1348826248,8.240709176000001,38.06088123719999,12.361063763999999,35.986879849599994,16.481418352000002,33.912878461999995,20.60177294
47,40.9690453,0.0,39.25838156,4.386458534,37.54771782,8.772917068,35.83705408,13.159375601999999,34.12639034,17.545834136,32.4157266,21.93229267
48,41.346593,0.0,40.238800586,4.023853108,39.131008172,8.047706216,38.023215758,12.071559324,36.915423344000004,16.095412432,35.80763093,20.11926554
49,50.1122722,0.0,47.447671156400006,4.023551006000001,44.7830701128,8.047102012000002,42.1184690692,12.070653018,39.4538680256,16.094204024000003,36.789266982,20.11775503
50,47.8975684,0.0,45.705187236,4.023647568,43.512806072,8.047295136,41.320424908,12.070942703999998,39.128043743999996,16.094590272,36.93566258,20.11823784
51,48.2704855,0.0,46.405436174,4.023665224,44.540386848,8.047330448,42.675337522,12.070995671999999,40.810288196,16.094660896,38.94523887,20.11832612
52,48.4922976,0.0,46.371074694,4.147634236,44.249851788,8.295268472,42.128628882,12.442902707999998,40.007405976,16.590536944,37.88618307,20.73817118
53,49.199161,0.0,46.762802228,4.333070592,44.32644345599999,8.666141184,41.890084684,12.999211776,39.453725911999996,17.332282368,37.01736714,21.66535296
54,50.2293381,0.0,47.951016078,4.024298768,45.672694056,8.048597536,43.394372034,12.072896303999999,41.116050011999995,16.097195072,38.83772799,20.12149384
55,55.6528706,0.0,51.5022551398,4.7115282,47.3516396796,9.4230564,43.2010242194,14.1345846,39.0504087592,18.8461128,34.899793299,23.557641
56,59.8908809,0.0,56.069497426,5.441426808,52.248113952,10.882853616,48.426730477999996,16.324280423999998,44.605347004,21.765707232,40.78396353,27.20713404
57,65.4294007,0.0,61.214043924,5.441510516000001,56.998687148,10.883021032000002,52.783330372,16.324531548,48.567973596,21.766042064000004,44.35261682,27.20755258
58,66.7758306,0.0,62.50803228600001,5.441510516000001,58.240233972,10.883021032000002,53.972435658,16.324531548,49.704637344000005,21.766042064000004,45.43683903,27.20755258
59,73.2436127,0.0,68.28486481600001,5.441510516000001,63.326116932000005,10.883021032000002,58.367369048,16.324531548,53.408621164,21.766042064000004,48.449873280000006,27.20755258
60,76.8754487,0.0,71.104847988,5.441510516000001,65.334247276,10.883021032000002,59.563646564,16.324531548,53.793045852000006,21.766042064000004,48.02244514,27.20755258
61,76.5047206,0.0,70.158244466,5.441510516000001,63.811768332,10.883021032000002,57.465292198,16.324531548,51.118816064,21.766042064000004,44.77233993,27.20755258
62,70.2312432,0.0,64.682857312,5.441510514000001,59.134471424,10.883021028000002,53.586085536,16.324531542,48.037699648,21.766042056000003,42.48931376,27.20755257
63,64.6020523,0.0,59.2863802186,4.855558364,53.9707081372,9.711116728,48.6550360558,14.566675092,43.3393639744,19.422233456,38.023691893,24.27779182
64,62.7703058,0.0,57.72527595220001,4.429501112,52.680246104400005,8.859002224,47.6352162566,13.288503336,42.5901864088,17.718004448,37.545156561,22.14750556
65,59.6317552,0.0,55.18148359,4.406903596,50.73121198,8.813807192,46.280940369999996,13.220710788,41.83066876,17.627614384,37.38039715,22.03451798
66,62.8229686,0.0,57.837128930800006,4.350466654000001,52.8512892616,8.700933308000002,47.865449592400005,13.051399962,42.8796099232,17.401866616000003,37.893770254,21.75233327
67,66.073383,0.0,60.58603004660001,4.3086325080000005,55.09867709320001,8.617265016000001,49.611324139800004,12.925897524,44.1239711864,17.234530032000002,38.636618233,21.54316254
68,64.0973268,0.0,59.15039136360001,4.295954044,54.2034559272,8.591908088,49.2565204908,12.887862131999999,44.3095850544,17.183816176,39.362649618,21.47977022
69,59.0162649,0.0,54.99867597000001,4.39899931,50.981087040000006,8.79799862,46.96349811,13.19699793,42.94590918,17.59599724,38.92832025,21.99499655
70,58.2811775,0.0,54.154623474000005,4.675396832,50.028069448,9.350793664,45.901515422,14.026190496,41.774961395999995,18.701587328,37.64840737,23.37698416
71,51.8974926,0.0,47.81339652,4.856882228,43.72930044,9.713764456,39.64520436,14.570646684,35.56110828,19.427528912,31.4770122,24.28441114
72,51.2740159,0.0,48.75893198600001,4.800428258,46.243848072,9.600856516,43.728764158000004,14.401284774,41.213680244,19.201713032,38.69859633,24.00214129
73,51.8529816,0.0,49.108979426000005,4.837130678,46.364977251999996,9.674261356,43.620975078,14.511392033999998,40.876972904,19.348522712,38.13297073,24.18565339
74,49.7748842,0.0,47.346181746,4.853997102000001,44.917479292,9.707994204000002,42.488776838,14.561991306,40.060074384,19.415988408000004,37.63137193,24.26998551
75,50.2831234,0.0,47.829673404000005,4.836966168,45.376223408,9.673932336,42.922773412,14.510898504,40.469323415999995,19.347864672,38.01587342,24.18483084
76,50.6861656,0.0,47.99465729400001,4.8632877080000005,45.303148988000004,9.726575416000001,42.611640682,14.589863123999999,39.920132376,19.453150832000002,37.22862407,24.31643854
77,51.9545043,0.0,48.81643743000001,4.9053091900000005,45.67837056,9.810618380000001,42.54030369,14.715927569999998,39.40223682,19.621236760000002,36.264169949999996,24.52654595
78,51.8197039,0.0,48.463390698,4.8501819,45.107077496,9.7003638,41.750764294,14.550545699999999,38.394451092000004,19.4007276,35.03813789,24.2509095
79,53.8525221,0.0,48.64558534740001,5.046320464000001,43.4386485948,10.092640928000002,38.2317118422,15.138961391999999,33.0247750896,20.185281856000003,27.817838337,25.23160232
80,58.3450983,0.0,52.3420501144,5.369485384000001,46.339001928799995,10.738970768000001,40.335953743199994,16.108456152,34.3329055576,21.477941536000003,28.329857372,26.84742692
81,66.1481984,0.0,59.380683416,5.441510516000001,52.613168431999995,10.883021032000002,45.84565344799999,16.324531548,39.078138464,21.766042064000004,32.31062348,27.20755258
82,70.6884462,0.0,64.14507629,5.441510516000001,57.60170638,10.883021032000002,51.05833647,16.324531548,44.514966560000005,21.766042064000004,37.97159665,27.20755258
83,75.2819394,0.0,68.423434934,5.441510516000001,61.564930468,10.883021032000002,54.706426002,16.324531548,47.847921536,21.766042064000004,40.98941707,27.20755258
84,79.0505936,0.0,71.358397274,5.441510516000001,63.666200948,10.883021032000002,55.974004621999995,16.324531548,48.281808296,21.766042064000004,40.58961197,27.20755258
85,79.1832028,0.0,71.839566824,5.441510516000001,64.495930848,10.883021032000002,57.152294872,16.324531548,49.808658896,21.766042064000004,42.465022919999996,27.20755258
86,69.1020474,0.0,62.93581415000001,5.441510516000001,56.7695809,10.883021032000002,50.60334765,16.324531548,44.4371144,21.766042064000004,38.27088115,27.20755258
87,65.169574,0.0,58.8566406136,5.405361496,52.543707227199995,10.810722992,46.2307738408,16.216084488,39.9178404544,21.621445984,33.604907068,27.02680748
88,64.2710643,0.0,57.981726132800006,4.891417886,51.692387965600005,9.782835772,45.403049798400005,14.674253658,39.1137116312,19.565671544,32.824373464,24.45708943
89,64.0792279,0.0,57.90456993040001,4.857873344000001,51.7299119608,9.715746688000001,45.555253991200004,14.573620032,39.3805960216,19.431493376000002,33.205938052,24.28936672
90,67.1707835,0.0,60.555320726800005,4.882215172,53.939857953600004,9.764430344,47.3243951804,14.646645516,40.7089324072,19.528860688,34.093469634,24.41107586
91,70.1764894,0.0,63.344058027,4.885731596,56.511626654,9.771463192,49.679195281,14.657194788,42.846763908,19.542926384,36.014332535,24.42865798
92,64.9604004,0.0,59.2302077526,4.870227464,53.50001510519999,9.740454928,47.769822457800004,14.610682392,42.0396298104,19.480909856,36.309437163,24.35113732
93,62.0103407,0.0,56.8127981072,4.858744586,51.6152555144,9.717489172,46.4177129216,14.576233758,41.220170328799995,19.434978344,36.022627736,24.29372293
94,56.4151343,0.0,52.147802852,4.942738924,47.880471404,9.885477848,43.613139956,14.828216771999998,39.345808508,19.770955696,35.07847706,24.71369462
95,53.2155346,0.0,49.569152616000004,4.9540505900000005,45.922770631999995,9.908101180000001,42.27638864800001,14.862151769999999,38.63000666400001,19.816202360000002,34.983624680000005,24.77025295
96,51.7514433,0.0,48.605996418000004,4.976633578,45.460549535999995,9.953267156,42.315102654,14.929900733999999,39.169655772,19.906534312,36.02420889,24.88316789
97,52.9802373,0.0,49.675980266,5.019977552,46.371723231999994,10.039955104,43.067466198000005,15.059932656,39.763209164,20.079910208,36.45895213,25.09988776
98,51.208842,0.0,47.938945258000004,5.028645988000001,44.669048516000004,10.057291976000002,41.399151774,15.085937964,38.129255032,20.114583952000004,34.85935829,25.14322994
99,51.5868025,0.0,48.437297062,5.007252268,45.287791624,10.014504536,42.138286186,15.021756803999999,38.988780747999996,20.029009072,35.83927531,25.03626134
100,51.8968688,0.0,48.525068938000004,5.0276807020000005,45.153269076,10.055361404000001,41.781469214,15.083042105999999,38.409669352,20.110722808000002,35.037869490000006,25.13840351
101,52.5582208,0.0,48.92449818400001,5.055037550000001,45.290775568,10.110075100000001,41.657052952,15.16511265,38.023330336,20.220150200000003,34.38960772,25.27518775
102,54.4624446,0.0,50.747820218,4.967319194000001,47.033195836,9.934638388000002,43.318571454,14.901957582,39.603947072,19.869276776000003,35.88932269,24.83659597
103,53.495494,0.0,50.73346337400001,5.175031626,47.971432748,10.350063252,45.209402122,15.525094877999999,42.447371496,20.700126504,39.685340870000005,25.87515813
104,62.1955016,0.0,58.94644213800001,5.441502892,55.697382676000004,10.883005784,52.448323214,16.324508675999997,49.19926375200001,21.766011568,45.95020429,27.20751446
105,64.561586,0.0,61.65272183200001,5.441510516000001,58.743857664000004,10.883021032000002,55.834993496,16.324531548,52.926129328,21.766042064000004,50.01726516,27.20755258
106,70.5990828,0.0,66.83995169,5.441510516000001,63.08082058000001,10.883021032000002,59.32168947,16.324531548,55.56255836,21.766042064000004,51.80342725,27.20755258
107,72.8858849,0.0,68.652733058,5.441510516000001,64.419581216,10.883021032000002,60.186429374,16.324531548,55.953277532,21.766042064000004,51.72012569,27.20755258
108,74.8929744,0.0,70.233463946,5.441510516000001,65.573953492,10.883021032000002,60.914443038,16.324531548,56.254932584,21.766042064000004,51.59542213,27.20755258
109,71.5501271,0.0,67.356366722,5.441510516000001,63.162606344000004,10.883021032000002,58.968845966,16.324531548,54.775085588,21.766042064000004,50.58132521,27.20755258
110,69.0936702,0.0,64.1553619,5.441510516000001,59.2170536,10.883021032000002,54.278745300000004,16.324531548,49.340436999999994,21.766042064000004,44.4021287,27.20755258
111,66.9794925,0.0,62.263659192000006,5.163812612000001,57.547825884000005,10.327625224000002,52.831992576000005,15.491437836,48.11615926799999,20.655250448000004,43.400325959999996,25.81906306
112,62.4588559,0.0,58.742721798000005,4.930567224000001,55.02658769600001,9.861134448000001,51.310453593999995,14.791701671999999,47.594319492,19.722268896000003,43.87818539,24.65283612
113,61.734135,0.0,57.588914659800004,4.882873194,53.4436943196,9.765746388,49.2984739794,14.648619581999998,45.153253639199995,19.531492776,41.008033299,24.41436597
114,63.2317386,0.0,58.913410686400006,4.807599906,54.5950827728,9.615199812,50.276754859200004,14.422799718,45.958426945599996,19.230399624,41.640099032,24.03799953
115,64.797555,0.0,60.4278376818,4.757975738,56.0581203636,9.515951476,51.688403045399994,14.273927213999999,47.3186857272,19.031902952,42.948968408999995,23.78987869
116,67.4190871,0.0,62.569810052200005,4.756350562000001,57.7205330044,9.512701124000001,52.8712559566,14.269051686,48.021978908799994,19.025402248000002,43.172701861,23.78175281
117,62.0921924,0.0,57.82675841700001,4.926790134000001,53.561324434,9.853580268000002,49.295890451000005,14.780370401999999,45.030456468000004,19.707160536000004,40.765022485,24.63395067
118,56.9502474,0.0,53.11155064600001,5.041896918,49.272853892,10.083793836,45.434157138,15.125690753999999,41.595460384000006,20.167587672,37.75676363,25.20948459
119,52.6205739,0.0,49.40954776,5.103573646000001,46.19852162,10.207147292000002,42.98749548,15.310720938,39.77646934,20.414294584000004,36.565443200000004,25.51786823
120,52.2008609,0.0,49.27535968000001,5.018899226,46.34985846,10.037798452,43.424357240000006,15.056697677999999,40.498856020000005,20.075596904,37.573354800000004,25.09449613
121,53.1913124,0.0,49.99438834800001,5.052763394,46.797464296,10.105526788,43.600540244,15.158290182,40.403616192,20.211053576,37.20669214,25.26381697
122,55.7854351,0.0,51.977875994,5.058552318,48.170316887999995,10.117104636,44.362757782,15.175656954,40.555198675999996,20.234209272,36.74763957,25.29276159
123,56.8106925,0.0,52.954412208,5.038737286,49.098131916,10.077474572,45.241851624,15.116211858,41.385571332,20.154949144,37.52929104,25.19368643
124,55.3274135,0.0,51.62069369,5.049328168000001,47.91397388,10.098656336000001,44.207254070000005,15.147984504,40.500534259999995,20.197312672000002,36.79381445,25.24664084
125,53.1998884,0.0,49.732757076000006,5.0692263980000005,46.265625752,10.138452796000001,42.798494428,15.207679193999999,39.331363104,20.276905592000002,35.86423178,25.34613199
126,52.0919729,0.0,48.20447394400001,5.0000315120000005,44.316974988,10.000063024000001,40.429476032,15.000094536,36.541977075999995,20.000126048000002,32.65447812,25.00015756
127,62.9591074,0.0,57.988632522,3.4967576559999998,53.018157644,6.9935153119999995,48.047682765999994,10.490272968,43.077207888,13.987030623999999,38.10673301,17.48378828
128,66.2896998,0.0,62.566405566,4.705355198,58.84311133199999,9.410710396,55.119817098,14.116065594,51.39652286399999,18.821420792,47.67322863,23.52677599
129,71.648258,0.0,67.886068424,4.852079098000001,64.123878848,9.704158196000002,60.36168927200001,14.556237293999999,56.599499696,19.408316392000003,52.837310120000005,24.26039549
130,77.1600102,0.0,72.813838944,5.0178910740000005,68.467667688,10.035782148000001,64.121496432,15.053673221999999,59.775325175999996,20.071564296000002,55.42915392,25.08945537
131,83.6105641,0.0,78.20077559,5.3095507280000005,72.79098708000001,10.619101456000001,67.38119857000001,15.928652183999999,61.97141006,21.238202912000002,56.56162155,26.54775364
132,84.1458974,0.0,78.36078407000001,5.441484724,72.57567073999999,10.882969448,66.79055740999999,16.324454172,61.005444080000004,21.765938896,55.22033075,27.20742362
133,77.3343932,0.0,72.858528482,5.440049232,68.382663764,10.880098464,63.90679904599999,16.320147696,59.430934328,21.760196928,54.955069609999995,27.20024616
134,68.5625931,0.0,65.13024371,4.015094004000001,61.69789432,8.030188008000001,58.265544930000004,12.045282012,54.833195540000006,16.060376016000003,51.40084615000001,20.07547002
135,66.4470226,0.0,62.369105466,0.0566660504,58.29118833199999,0.1133321008,54.213271198,0.1699981512,50.135354064,0.2266642016,46.05743693,0.283330252
136,63.9265884,0.0,59.865956364,3.3688800000000003e-06,55.805324328,6.737760000000001e-06,51.744692291999996,1.010664e-05,47.684060255999995,1.3475520000000001e-05,43.623428219999994,1.68444e-05
137,66.0575016,0.0,61.3568424286,5.22988e-07,56.6561832572,1.045976e-06,51.95552408579999,1.568964e-06,47.25486491439999,2.091952e-06,42.554205743,2.61494e-06
138,69.9912425,0.0,64.9358809826,3.8261200000000006e-07,59.8805194652,7.652240000000001e-07,54.82515794780001,1.147836e-06,49.7697964304,1.5304480000000003e-06,44.714434913000005,1.91306e-06
139,67.9660003,0.0,63.4729711144,3.8970000000000006e-07,58.9799419288,7.794000000000001e-07,54.4869127432,1.1691e-06,49.9938835576,1.5588000000000002e-06,45.500854372,1.9485e-06
140,70.5822585,0.0,65.126932305,2.3751e-05,59.67160611,4.7502e-05,54.216279915,7.125299999999999e-05,48.76095372,9.5004e-05,43.305627525000006,0.000118755
141,65.6144791,0.0,60.7216577474,0.7415441444,55.82883639479999,1.4830882888,50.9360150422,2.2246324332,46.043193689599995,2.9661765776,41.150372337,3.707720722
142,58.8859154,0.0,55.007606434,1.4790934316,51.129297468000004,2.9581868632,47.250988502,4.4372802948,43.372679536,5.9163737264,39.49437057,7.395467158
143,55.0415606,0.0,52.025445141999995,1.4915413926,49.009329684,2.9830827852,45.993214226,4.4746241778,42.977098768000005,5.9661655704,39.96098331,7.457706963
144,52.8745358,0.0,50.590793178000006,1.4804291544000001,48.307050556,2.9608583088000002,46.023307934,4.4412874632,43.739565312,5.9217166176000005,41.455822690000005,7.402145772
145,52.0085442,0.0,50.13424732600001,1.4823547540000002,48.259950452,2.9647095080000003,46.385653578,4.447064262,44.511356704,5.929419016000001,42.63705983,7.41177377
146,50.10119,0.0,47.99943434800001,2.156533242,45.897678696,4.313066484,43.795923044000006,6.469599726,41.694167392000004,8.626132968,39.59241174,10.78266621
147,52.4562172,0.0,49.789657368,2.3578240900000003,47.123097535999996,4.7156481800000005,44.456537704,7.07347227,41.789977871999994,9.431296360000001,39.12341804,11.78912045
148,52.7160554,0.0,50.05448623,2.391398718,47.39291706,4.782797436,44.73134789,7.174196154,42.06977872,9.565594872,39.40820955,11.95699359
149,52.0332089,0.0,49.64940387,2.399782444,47.265598839999996,4.799564888,44.88179381,7.199347331999999,42.49798878,9.599129776,40.114183749999995,11.99891222
150,53.5512406,0.0,51.00106726600001,2.6623849880000003,48.450893932,5.324769976000001,45.900720598,7.987154964,43.350547264,10.649539952000001,40.80037393,13.31192494
151,59.5251115,0.0,56.352967798,2.4944798720000003,53.180824095999995,4.988959744000001,50.008680393999995,7.483439616,46.836536691999996,9.977919488000001,43.664392989999996,12.47239936
152,64.2196325,0.0,61.72365595400001,1.573560223,59.227679408,3.147120446,56.731702862000006,4.720680669,54.235726316,6.294240892,51.73974977,7.867801115
153,72.2521494,0.0,69.29784272399999,1.5599947426,66.343536048,3.1199894852,63.389229372,4.6799842277999995,60.434922695999994,6.2399789704,57.48061602,7.799973713
154,72.7374506,0.0,69.840380974,2.08351576,66.943311348,4.16703152,64.046241722,6.250547279999999,61.149172096,8.33406304,58.25210247,10.4175788
155,74.186478,0.0,70.855530476,2.5350878860000003,67.524582952,5.070175772000001,64.193635428,7.605263658,60.862687904000005,10.140351544000001,57.53174038,12.67543943
156,74.119489,0.0,70.43830021400001,2.885049594,66.757111428,5.770099188,63.075922642,8.655148782,59.394733856,11.540198376,55.71354507,14.42524797
157,70.5180899,0.0,67.10306107400001,1.8765019196000001,63.688032248,3.7530038392000002,60.273003422,5.6295057588,56.857974596,7.5060076784000005,53.44294577,9.382509598
158,62.7179178,0.0,60.648383218000006,1.1632178512,58.578848636000004,2.3264357024,56.509314054,3.4896535535999997,54.439779472,4.6528714048,52.37024489,5.816089256
159,59.7501596,0.0,57.204953288000006,2.4995600000000002e-05,54.65974697600001,4.9991200000000003e-05,52.114540664,7.49868e-05,49.569334352000006,9.998240000000001e-05,47.02412804,0.000124978
160,58.7849818,0.0,56.029642612,2.2928600000000003e-05,53.274303423999996,4.5857200000000005e-05,50.518964236,6.87858e-05,47.763625047999994,9.171440000000001e-05,45.00828586,0.000114643
161,58.2811149,0.0,55.4234777464,2.2404400000000002e-05,52.5658405928,4.4808800000000004e-05,49.708203439200005,6.72132e-05,46.850566285599996,8.961760000000001e-05,43.992929132,0.000112022
162,60.1256458,0.0,57.0296110436,1.7455540000000002e-05,53.9335762872,3.4911080000000004e-05,50.837541530799996,5.236662e-05,47.7415067744,6.982216000000001e-05,44.645472018,8.72777e-05
163,62.4826747,0.0,59.1166446134,1.747098e-05,55.7506145268,3.494196e-05,52.3845844402,5.241294e-05,49.0185543536,6.988392e-05,45.652524267000004,8.73549e-05
164,62.6970987,0.0,58.914303328,2.19778e-05,55.131507956,4.39556e-05,51.348712584,6.59334e-05,47.565917212,8.79112e-05,43.78312184,0.000109889
165,56.1375843,0.0,53.29170951860001,2.3170800000000002e-05,50.4458347372,4.6341600000000004e-05,47.5999599558,6.95124e-05,44.754085174400004,9.268320000000001e-05,41.908210393000005,0.000115854
166,55.3352948,0.0,52.705017446,2.3824400000000002e-05,50.074740092,4.7648800000000004e-05,47.444462738,7.14732e-05,44.814185384,9.529760000000001e-05,42.18390803,0.000119122
167,52.0156288,0.0,49.89568177800001,2.41452e-05,47.775734756,4.82904e-05,45.655787734,7.24356e-05,43.535840711999995,9.65808e-05,41.41589369,0.000120726
168,50.216909,0.0,48.496185958000005,2.4020600000000002e-05,46.775462916,4.8041200000000003e-05,45.054739874,7.20618e-05,43.334016832,9.608240000000001e-05,41.61329379,0.000120103
169,49.394506,0.0,47.96357658200001,2.35224e-05,46.532647164,4.70448e-05,45.101717746000006,7.056719999999999e-05,43.670788328,9.40896e-05,42.23985891,0.000117612
170,45.9223447,0.0,44.998018726000005,2.36988e-05,44.073692752,4.73976e-05,43.149366778,7.10964e-05,42.225040804,9.47952e-05,41.300714830000004,0.000118494
171,45.4850258,0.0,44.560673776,2.33886e-05,43.636321752,4.67772e-05,42.711969728,7.016579999999999e-05,41.787617704,9.35544e-05,40.86326568,0.000116943
