heures,d2025,e2025,d2030,e2030,d2035,e2035,d2040,e2040,d2045,e2045,d2050,e2050
39,50.8549101,0.0,53.750504344,3.358126074,56.646098588,6.716252148,59.541692831999995,10.074378221999998,62.437287076,13.432504296,65.33288132,16.79063037
40,40.2052368,0.0,44.78121128,3.3421888099999997,49.35718576,6.684377619999999,53.93316024,10.026566429999999,58.50913472,13.368755239999999,63.0851092,16.71094405
41,40.5821938,0.0,45.14333875,3.35254918,49.7044837,6.70509836,54.26562865,10.05764754,58.826773599999996,13.41019672,63.38791855,16.7627459
42,45.9555047,0.0,49.874697026,3.1204309720000003,53.793889351999994,6.240861944000001,57.713081677999995,9.361292916,61.632274003999996,12.481723888000001,65.55146633,15.60215486
43,49.2856458,0.0,52.918222801999995,3.027072136,56.55079980399999,6.054144272,60.18337680599999,9.081216408,63.815953807999996,12.108288544,67.44853081,15.13536068
44,43.8713254,0.0,47.99992504000001,3.0568343280000003,52.12852468,6.113668656000001,56.25712432,9.170502984,60.38572396,12.227337312000001,64.5143236,15.28417164
45,43.169456,0.0,46.891331953999995,3.120397098,50.613207908,6.240794196,54.33508386199999,9.361191294,58.056959816,12.481588392,61.77883577,15.60198549
46,44.2828854,0.0,47.389967108,3.5135745739999997,50.497048816,7.0271491479999995,53.604130524,10.540723722,56.71121223200001,14.054298295999999,59.818293940000004,17.56787287
47,40.9690453,0.0,44.72879098,3.6207366280000004,48.48853666,7.241473256000001,52.248282339999996,10.862209884,56.008028020000005,14.482946512000002,59.7677737,18.10368314
48,41.346593,0.0,45.449307208,3.4303083979999998,49.552021416,6.8606167959999995,53.654735624,10.290925193999998,57.757449832,13.721233591999999,61.86016404,17.15154199
49,50.1122722,0.0,52.632470748,3.351430256,55.152669296,6.702860512,57.672867844,10.054290768,60.193066392,13.405721024,62.71326494,16.75715128
50,47.8975684,0.0,50.887895168,3.357180012,53.878221936,6.714360024,56.86854870399999,10.071540036,59.858875472,13.428720048,62.84920224,16.78590006
51,48.2704855,0.0,51.39201887,3.3127528480000006,54.513552239999996,6.625505696000001,57.63508561,9.938258544,60.75661898,13.251011392000002,63.87815234999999,16.56376424
52,48.4922976,0.0,51.428373042000004,3.2940672600000003,54.36444848400001,6.5881345200000005,57.300523926000004,9.882201779999999,60.23659936800001,13.176269040000001,63.172674810000004,16.4703363
53,49.199161,0.0,51.593060618,3.310488006,53.986960236,6.620976012,56.380859854,9.931464018,58.774759472,13.241952024,61.16865909,16.55244003
54,50.2293381,0.0,52.272713688,3.3353230340000004,54.316089276,6.670646068000001,56.359464864,10.005969102,58.40284045199999,13.341292136000002,60.446216039999996,16.67661517
55,55.6528706,0.0,56.295872526000004,3.6370271080000003,56.93887445199999,7.274054216000001,57.581876378000004,10.911081324,58.224878304,14.548108432000001,58.86788023,18.18513554
56,59.8908809,0.0,62.338533788,3.637297984,64.786186676,7.274595968,67.233839564,10.911893952,69.68149245199999,14.549191936,72.12914534,18.18648992
57,65.4294007,0.0,67.04438205400001,3.6372979960000005,68.659363408,7.274595992000001,70.274344762,10.911893988000001,71.889326116,14.549191984000002,73.50430747,18.18648998
58,66.7758306,0.0,68.691886076,3.6372979960000005,70.607941552,7.274595992000001,72.52399702800001,10.911893988000001,74.44005250400001,14.549191984000002,76.35610798,18.18648998
59,73.2436127,0.0,74.33762242,3.6372979960000005,75.43163214,7.274595992000001,76.52564186000001,10.911893988000001,77.61965158,14.549191984000002,78.7136613,18.18648998
60,76.8754487,0.0,76.74353541400001,3.6372979960000005,76.611622128,7.274595992000001,76.479708842,10.911893988000001,76.347795556,14.549191984000002,76.21588227,18.18648998
61,76.5047206,0.0,75.09271888800001,3.6372979960000005,73.680717176,7.274595992000001,72.268715464,10.911893988000001,70.85671375199999,14.549191984000002,69.44471204,18.18648998
62,70.2312432,0.0,69.693071796,3.6372979960000005,69.154900392,7.274595992000001,68.61672898799999,10.911893988000001,68.078557584,14.549191984000002,67.54038618,18.18648998
63,64.6020523,0.0,64.210751836,3.6372967220000003,63.819451372,7.274593444000001,63.428150908,10.911890166,63.036850443999995,14.549186888000001,62.64554998,18.18648361
64,62.7703058,0.0,62.48886542400001,3.280118624,62.207425048000005,6.560237248,61.925984672,9.840355872,61.644544296,13.120474496,61.36310392,16.40059312
65,59.6317552,0.0,59.980842120000005,3.1206757300000003,60.32992904,6.241351460000001,60.67901596,9.36202719,61.028102880000006,12.482702920000001,61.377189800000004,15.60337865
66,62.8229686,0.0,62.463354546000005,3.117534826,62.103740492,6.235069652,61.744126438,9.352604478,61.384512384,12.470139304,61.02489833,15.58767413
67,66.073383,0.0,65.20277866600001,3.008004366,64.33217433200001,6.016008732,63.461569998,9.024013098,62.590965664,12.032017464,61.72036133,15.04002183
68,64.0973268,0.0,63.32940114200001,3.043106708,62.561475484,6.086213416,61.793549826,9.129320124,61.02562416799999,12.172426832,60.25769851,15.21553354
69,59.0162649,0.0,58.84972403200001,3.120434304,58.683183164000006,6.240868608,58.516642296,9.361302912,58.350101428,12.481737216,58.183560560000004,15.60217152
70,58.2811775,0.0,57.799892658000005,3.3190903059999997,57.318607816,6.638180611999999,56.837322974,9.957270917999999,56.356038131999995,13.276361223999999,55.87475329,16.59545153
71,51.8974926,0.0,52.334805706000004,3.407629686,52.772118812,6.815259372,53.20943191800001,10.222889058,53.646745024000005,13.630518744,54.08405813,17.03814843
72,51.2740159,0.0,52.517865122,3.3473221600000005,53.761714344,6.694644320000001,55.005563566000006,10.041966480000001,56.249412788,13.389288640000002,57.49326201,16.7366108
73,51.8529816,0.0,53.205663528,3.34626318,54.558345456,6.69252636,55.911027384,10.038789539999998,57.263709311999996,13.38505272,58.61639124,16.7313159
74,49.7748842,0.0,51.265838062,3.3698991540000005,52.756791924,6.739798308000001,54.247745785999996,10.109697462,55.738699648,13.479596616000002,57.22965351,16.84949577
75,50.2831234,0.0,51.540411832000004,3.343576236,52.797700264,6.687152472,54.054988695999995,10.030728708,55.312277128000005,13.374304944,56.56956556,16.71788118
76,50.6861656,0.0,51.587514212,3.3826340620000006,52.488862824,6.765268124000001,53.390211436,10.147902186000001,54.291560048,13.530536248000002,55.19290866,16.91317031
77,51.9545043,0.0,52.33391668800001,3.4501718580000005,52.713329076,6.900343716000001,53.092741464,10.350515574000001,53.472153852000005,13.800687432000002,53.85156624,17.25085929
78,51.8197039,0.0,51.49820457,3.562561366,51.176705240000004,7.125122732,50.85520591,10.687684098,50.53370658000001,14.250245464,50.212207250000006,17.81280683
79,53.8525221,0.0,52.62376949800001,3.6372727300000003,51.395016896,7.274545460000001,50.166264294,10.91181819,48.937511692,14.549090920000001,47.70875909,18.18636365
80,58.3450983,0.0,57.394632444,3.6372979960000005,56.444166588,7.274595992000001,55.493700732,10.911893988000001,54.543234876,14.549191984000002,53.59276902,18.18648998
81,66.1481984,0.0,66.441310124,3.6372979960000005,66.734421848,7.274595992000001,67.02753357200001,10.911893988000001,67.32064529600001,14.549191984000002,67.61375702000001,18.18648998
82,70.6884462,0.0,72.502267976,3.6372979960000005,74.31608975200001,7.274595992000001,76.12991152800001,10.911893988000001,77.943733304,14.549191984000002,79.75755508,18.18648998
83,75.2819394,0.0,76.67779277,3.6372979960000005,78.07364614,7.274595992000001,79.46949951,10.911893988000001,80.86535288,14.549191984000002,82.26120625,18.18648998
84,79.0505936,0.0,79.389398372,3.6372979960000005,79.72820314399999,7.274595992000001,80.067007916,10.911893988000001,80.405812688,14.549191984000002,80.74461746,18.18648998
85,79.1832028,0.0,79.04995736800001,3.6372979960000005,78.916711936,7.274595992000001,78.783466504,10.911893988000001,78.650221072,14.549191984000002,78.51697564,18.18648998
86,69.1020474,0.0,68.296509142,3.6372979960000005,67.490970884,7.274595992000001,66.685432626,10.911893988000001,65.879894368,14.549191984000002,65.07435611,18.18648998
87,65.169574,0.0,63.051419530000004,3.6372979960000005,60.93326506,7.274595992000001,58.81511059,10.911893988000001,56.69695612,14.549191984000002,54.57880165,18.18648998
88,64.2710643,0.0,62.02760527400001,3.622991646,59.784146248000006,7.245983292,57.540687222,10.868974938,55.297228196,14.491966584,53.05376917,18.11495823
89,64.0792279,0.0,62.06514919600001,3.516878482,60.05107049200001,7.033756964,58.036991788,10.550635446,56.02291308400001,14.067513928,54.00883438,17.58439241
90,67.1707835,0.0,64.725581852,3.4799514879999998,62.280380204000004,6.9599029759999995,59.835178556,10.439854463999998,57.389976908,13.919805951999999,54.94477526,17.39975744
91,70.1764894,0.0,67.626399178,3.416828148,65.07630895599999,6.833656296,62.526218734,10.250484444,59.976128511999995,13.667312592,57.42603829,17.08414074
92,64.9604004,0.0,63.501809166,3.3887589900000004,62.043217932,6.777517980000001,60.584626698,10.16627697,59.126035464,13.555035960000001,57.66744423,16.94379495
93,62.0103407,0.0,61.118228736000006,3.4154769760000003,60.226116772,6.830953952000001,59.334004808,10.246430928,58.441892844,13.661907904000001,57.54978088,17.07738488
94,56.4151343,0.0,55.799909142,3.545626144,55.184683984,7.091252288,54.569458825999995,10.636878432,53.954233668,14.182504576,53.33900851,17.72813072
95,53.2155346,0.0,53.202800502,3.5218817340000004,53.19006640399999,7.043763468000001,53.177332306,10.565645202,53.164598208,14.087526936000001,53.15186411,17.60940867
96,51.7514433,0.0,52.319405654,3.5248531940000003,52.887368007999996,7.049706388000001,53.455330362,10.574559582,54.023292716,14.099412776000001,54.59125507,17.62426597
97,52.9802373,0.0,53.267232698,3.6047316360000003,53.554228095999996,7.209463272000001,53.841223494,10.814194908000001,54.12821889199999,14.418926544000001,54.415214289999994,18.02365818
98,51.208842,0.0,51.96404529,3.61498299,52.71924858,7.22996598,53.474451869999996,10.844948969999999,54.22965516000001,14.45993196,54.984858450000004,18.07491495
99,51.5868025,0.0,52.518112298,3.57604166,53.449422096,7.15208332,54.38073189399999,10.728124979999999,55.312041692,14.30416664,56.243351489999995,17.8802083
100,51.8968688,0.0,52.879196264,3.6009898700000003,53.861523728,7.2019797400000005,54.843851192,10.80296961,55.826178656,14.403959480000001,56.808506120000004,18.00494935
101,52.5582208,0.0,53.528132594000006,3.637098244,54.498044388,7.274196488,55.46795618200001,10.911294732,56.437867976,14.548392976,57.407779770000005,18.18549122
102,54.4624446,0.0,55.106695216,3.63716584,55.75094583199999,7.27433168,56.39519644799999,10.91149752,57.039447063999994,14.54866336,57.683697679999995,18.1858292
103,53.495494,0.0,55.40671288000001,3.637180778,57.31793176,7.274361556,59.22915064,10.911542333999998,61.14036952000001,14.548723112,63.0515884,18.18590389
104,62.1955016,0.0,65.1290051,3.6372979960000005,68.0625086,7.274595992000001,70.9960121,10.911893988000001,73.9295156,14.549191984000002,76.8630191,18.18648998
105,64.561586,0.0,68.04704110600001,3.6372979960000005,71.53249621200001,7.274595992000001,75.017951318,10.911893988000001,78.503406424,14.549191984000002,81.98886153,18.18648998
106,70.5990828,0.0,73.281254058,3.6372979960000005,75.963425316,7.274595992000001,78.645596574,10.911893988000001,81.32776783199999,14.549191984000002,84.00993908999999,18.18648998
107,72.8858849,0.0,74.949437206,3.6372979960000005,77.01298951199999,7.274595992000001,79.076541818,10.911893988000001,81.14009412399999,14.549191984000002,83.20364642999999,18.18648998
108,74.8929744,0.0,77.009023404,3.6372979960000005,79.125072408,7.274595992000001,81.241121412,10.911893988000001,83.357170416,14.549191984000002,85.47321941999999,18.18648998
109,71.5501271,0.0,73.487992954,3.6372979960000005,75.425858808,7.274595992000001,77.363724662,10.911893988000001,79.301590516,14.549191984000002,81.23945637,18.18648998
110,69.0936702,0.0,70.220647756,3.6372979960000005,71.347625312,7.274595992000001,72.474602868,10.911893988000001,73.601580424,14.549191984000002,74.72855798,18.18648998
111,66.9794925,0.0,68.32631663800001,3.637297664,69.67314077600001,7.274595328,71.01996491400001,10.911892991999999,72.366789052,14.549190656,73.71361319,18.18648832
112,62.4588559,0.0,65.34696008600001,3.5208946560000003,68.235064272,7.041789312000001,71.12316845800001,10.562683968,74.011272644,14.083578624000001,76.89937683000001,17.60447328
113,61.734135,0.0,63.591896686000005,3.31282431,65.449658372,6.62564862,67.30742005799999,9.93847293,69.165181744,13.25129724,71.02294343,16.56412155
114,63.2317386,0.0,64.450210282,3.121405436,65.668681964,6.242810872,66.887153646,9.364216308,68.105625328,12.485621744,69.32409701,15.60702718
115,64.797555,0.0,65.957535132,3.1216867740000005,67.11751526399999,6.243373548000001,68.27749539599999,9.365060322,69.437475528,12.486747096000002,70.59745566,15.60843387
116,67.4190871,0.0,68.146489704,3.1227931140000003,68.873892308,6.2455862280000005,69.601294912,9.368379341999999,70.32869751599999,12.491172456000001,71.05610012,15.61396557
117,62.0921924,0.0,63.61304337600001,3.337018088,65.133894352,6.674036176,66.654745328,10.011054264,68.175596304,13.348072352,69.69644728,16.68509044
118,56.9502474,0.0,59.135510704000005,3.6353304360000003,61.320774008,7.2706608720000006,63.506037312,10.905991308,65.69130061599999,14.541321744000001,67.87656392,18.17665218
119,52.6205739,0.0,55.542186918,3.636363198,58.463799936,7.272726396,61.385412954,10.909089594,64.307025972,14.545452792,67.22863899000001,18.18181599
120,52.2008609,0.0,54.938193590000004,3.63406685,57.67552628,7.2681337,60.41285897,10.90220055,63.150191660000004,14.5362674,65.88752435,18.17033425
121,53.1913124,0.0,55.575104016000004,3.636668418,57.958895631999994,7.273336836,60.342687248,10.910005254,62.726478864,14.546673672,65.11027048,18.18334209
122,55.7854351,0.0,57.504430166000006,3.63680257,59.223425232,7.27360514,60.942420298,10.91040771,62.661415364,14.54721028,64.38041043,18.18401285
123,56.8106925,0.0,58.208105664,3.6185806540000005,59.605518828,7.237161308000001,61.002931992,10.855741962,62.400345156,14.474322616000002,63.79775832,18.09290327
124,55.3274135,0.0,56.786972848000005,3.63374074,58.246532196000004,7.26748148,59.706091544,10.90122222,61.165650892,14.53496296,62.62521024,18.1687037
125,53.1998884,0.0,54.67950871200001,3.636995762,56.159129024,7.273991524,57.638749336000004,10.910987286,59.11836964800001,14.547983048,60.59798996000001,18.18497881
126,52.0919729,0.0,53.14205389200001,3.6370385560000003,54.192134884,7.2740771120000005,55.242215876,10.911115668,56.292296868,14.548154224000001,57.34237786,18.18519278
127,62.9591074,0.0,62.863115866,3.2833942520000003,62.767124332,6.566788504000001,62.671132798,9.850182756,62.575141263999996,13.133577008000001,62.47914973,16.41697126
128,66.2896998,0.0,68.114575574,3.2786238920000006,69.939451348,6.557247784000001,71.764327122,9.835871676,73.589202896,13.114495568000002,75.41407867,16.39311946
129,71.648258,0.0,74.183310758,3.4481792860000002,76.718363516,6.8963585720000005,79.253416274,10.344537857999999,81.788469032,13.792717144000001,84.32352179,17.24089643
130,77.1600102,0.0,79.57091473,3.547036018,81.98181926000001,7.094072036,84.39272378999999,10.641108054,86.80362832,14.188144072,89.21453285,17.73518009
131,83.6105641,0.0,86.16059167400002,3.6368053959999997,88.710619248,7.2736107919999995,91.260646822,10.910416188,93.810674396,14.547221583999999,96.36070197,18.18402698
132,84.1458974,0.0,85.76112082,3.6368066100000003,87.37634424,7.2736132200000005,88.99156766,10.91041983,90.60679108,14.547226440000001,92.2220145,18.18403305
133,77.3343932,0.0,80.35680891199999,3.63678008,83.37922462399999,7.27356016,86.401640336,10.910340239999998,89.424056048,14.54712032,92.44647176000001,18.1839004
134,68.5625931,0.0,71.274641718,3.346514376,73.98669033600001,6.693028752,76.69873895399999,10.039543127999998,79.410787572,13.386057504,82.12283619,16.73257188
135,66.4470226,0.0,69.071391126,8.81024e-05,71.69575965199999,0.0001762048,74.320128178,0.0002643072,76.944496704,0.0003524096,79.56886523,0.000440512
136,63.9265884,0.0,64.952561858,6.65338e-07,65.97853531599999,1.330676e-06,67.004508774,1.996014e-06,68.030482232,2.661352e-06,69.05645568999999,3.32669e-06
137,66.0575016,0.0,66.7260185,3.47046e-07,67.3945354,6.94092e-07,68.0630523,1.0411379999999999e-06,68.7315692,1.388184e-06,69.4000861,1.73523e-06
138,69.9912425,0.0,70.51867707,2.3771800000000004e-07,71.04611163999999,4.754360000000001e-07,71.57354621,7.13154e-07,72.10098078,9.508720000000002e-07,72.62841535,1.18859e-06
139,67.9660003,0.0,69.121762054,6.813540000000001e-07,70.27752380800001,1.3627080000000001e-06,71.43328556200001,2.044062e-06,72.589047316,2.7254160000000002e-06,73.74480907,3.40677e-06
140,70.5822585,0.0,70.423013722,2.4198600000000002e-05,70.26376894399999,4.8397200000000005e-05,70.104524166,7.25958e-05,69.945279388,9.679440000000001e-05,69.78603461,0.000120993
141,65.6144791,0.0,65.72157055400001,0.5680998232000001,65.82866200800001,1.1361996464000002,65.93575346200001,1.7042994696,66.042844916,2.2723992928000003,66.14993637,2.840499116
142,58.8859154,0.0,60.528281356,0.9934397894,62.170647312,1.9868795788,63.813013268,2.9803193682,65.455379224,3.9737591576,67.09774518,4.967198947
143,55.0415606,0.0,57.312793641999995,1.2164256628,59.584026683999994,2.4328513256,61.85525972599999,3.6492769884,64.12649276799999,4.8657026512,66.39772581,6.082128314
144,52.8745358,0.0,55.899711058,1.2193338496000001,58.924886316,2.4386676992000003,61.950061574,3.6580015488,64.975236832,4.8773353984000005,68.00041209,6.096669248
145,52.0085442,0.0,55.423615668000004,1.2202515296,58.838687136000004,2.4405030592,62.253758604,3.6607545887999997,65.66883007199999,4.8810061184,69.08390154,6.101257648
146,50.10119,0.0,53.944296716000004,1.2206548298,57.787403432000005,2.4413096596,61.630510148,3.6619644894,65.47361686400001,4.8826193192,69.31672358,6.103274149
147,52.4562172,0.0,55.920390366,1.2208561942,59.384563532,2.4417123884,62.848736697999996,3.6625685825999996,66.31290986399999,4.8834247768,69.77708303,6.104280971
148,52.7160554,0.0,56.22356929600001,1.2209969002,59.731083192,2.4419938004,63.238597088000006,3.6629907005999995,66.746110984,4.8839876008,70.25362488,6.104984501
149,52.0332089,0.0,55.815312082000005,1.2210876834000002,59.59741526399999,2.4421753668000004,63.379518446,3.6632630502,67.16162162799999,4.884350733600001,70.94372480999999,6.105438417
150,53.5512406,0.0,57.19116521400001,1.2211507724000001,60.831089828,2.4423015448000003,64.471014442,3.6634523172,68.110939056,4.884603089600001,71.75086367,6.105753862
151,59.5251115,0.0,62.373627124,1.2211843816,65.222142748,2.4423687632,68.070658372,3.6635531448,70.919173996,4.8847375264,73.76768962,6.105921908
152,64.2196325,0.0,68.32275472,0.8308412212,72.42587694,1.6616824424,76.52899916000001,2.4925236636,80.63212138,3.3233648848,84.7352436,4.154206106
153,72.2521494,0.0,76.638650574,0.6032506852,81.025151748,1.2065013704,85.411652922,1.8097520556,89.798154096,2.4130027408,94.18465527000001,3.016253426
154,72.7374506,0.0,77.68386349400001,0.44266954340000003,82.630276388,0.8853390868000001,87.576689282,1.3280086302,92.523102176,1.7706781736000001,97.46951507,2.213347717
155,74.186478,0.0,78.79813516799999,0.5272257286,83.40979233599998,1.0544514572,88.02144950399999,1.5816771858,92.63310667199998,2.1089029144,97.24476383999999,2.636128643
156,74.119489,0.0,77.790227574,0.5818187445999999,81.46096614800001,1.1636374891999999,85.131704722,1.7454562338,88.802443296,2.3272749783999997,92.47318187,2.909093723
157,70.5180899,0.0,74.87589919000001,0.47686750140000006,79.23370848,0.9537350028000001,83.59151777000001,1.4306025042000001,87.94932706,1.9074700056000002,92.30713635000001,2.384337507
158,62.7179178,0.0,67.482322158,0.6327609972000001,72.246726516,1.2655219944000002,77.011130874,1.8982829916,81.775535232,2.5310439888000005,86.53993958999999,3.163804986
159,59.7501596,0.0,63.539867886,2.4843400000000003e-05,67.329576172,4.968680000000001e-05,71.119284458,7.453020000000001e-05,74.908992744,9.937360000000001e-05,78.69870103,0.000124217
160,58.7849818,0.0,63.010946450000006,2.3455e-05,67.2369111,4.691e-05,71.46287575,7.0365e-05,75.6888404,9.382e-05,79.91480505,0.000117275
161,58.2811149,0.0,62.539917100000004,2.2871600000000003e-05,66.7987193,4.5743200000000006e-05,71.05752150000001,6.86148e-05,75.3163237,9.148640000000001e-05,79.5751259,0.000114358
162,60.1256458,0.0,63.802302186000006,2.26792e-05,67.478958572,4.53584e-05,71.155614958,6.80376e-05,74.83227134399999,9.07168e-05,78.50892773,0.000113396
163,62.4826747,0.0,65.385701102,2.2631e-05,68.28872750400001,4.5262e-05,71.191753906,6.7893e-05,74.094780308,9.0524e-05,76.99780671,0.000113155
164,62.6970987,0.0,65.028315488,2.2813800000000002e-05,67.359532276,4.5627600000000003e-05,69.69074906399999,6.844139999999999e-05,72.021965852,9.125520000000001e-05,74.35318264,0.000114069
165,56.1375843,0.0,58.99859937800001,2.3211200000000002e-05,61.859614456,4.6422400000000005e-05,64.72062953400001,6.96336e-05,67.581644612,9.284480000000001e-05,70.44265969,0.000116056
166,55.3352948,0.0,58.56769982,2.3574200000000002e-05,61.80010484,4.7148400000000004e-05,65.03250986,7.072259999999999e-05,68.26491488,9.429680000000001e-05,71.49731990000001,0.000117871
167,52.0156288,0.0,55.81466647800001,2.37498e-05,59.613704156000004,4.74996e-05,63.41274183400001,7.12494e-05,67.211779512,9.49992e-05,71.01081719000001,0.000118749
168,50.216909,0.0,54.300860068000006,2.37374e-05,58.38481113600001,4.74748e-05,62.468762204,7.12122e-05,66.552713272,9.49496e-05,70.63666434000001,0.000118687
169,49.394506,0.0,53.804668738000004,2.3574800000000003e-05,58.214831476,4.714960000000001e-05,62.624994214000004,7.07244e-05,67.03515695200001,9.429920000000001e-05,71.44531969,0.000117874
